"title","published_at","polarity","url","vector"
"North Korea just unveiled what appears to be a new intercontinental ballistic missile, and it's huge","2020-10-10 14:00:49+00",0.04141414141414144,"https://www.businessinsider.com/north-korea-unveils-apparent-massive-new-icbm-at-military-parade-2020-10","(15.633958608750039, 2.994463173126766, -0.09450050357427814, -1.9840750989597575, -3.3865922117650658, 2.527455706418923, -1.6351440459888655, -2.421567340581317, -3.142414543544957, 0.23763536752233336, 3.2108562011178203, -1.1071497672482742, -1.6695287472406255, -3.326985973964717, -2.170905927585658, 1.3461099020995293, 0.250320002935131, -1.353392410007082, -0.9900688941023861, 2.0906775127430954, 1.542038916703532, 1.768886022645707, 1.2543876750541993, -0.243243397616028, -1.0315078646134985, -0.9310735605135478, 1.6783621864712281, 1.0006348283494346, 0.7988959969986267, -1.3279583974758034, -0.2190109794218819, 0.7769282464381189, -0.23196704655813927, 0.27198791599751526, -1.373271227615227, 1.7380032201696314, -0.8771377119303967, -1.2664211487993589, -1.9708935766985913, -0.4206939682524229, 0.9351242168397113, 0.813655788858356, 0.15706528993367724, -0.7009766949516955, 0.7888785864890623, 0.3583713496850053, 1.1501485049574782, 2.1698167007676656, 0.5841982906591778, -0.7083980115231631, -0.33773771158409627, 1.5932672932174734, 0.8065142012047978, -1.491915469882763, -1.2441037644848294, 0.5248596686067705, 2.2683911109432606, -0.19426775017822767, -1.4913017663328185, -0.9541453329980499, 1.2461808477756176, 0.6532174396358279, -0.36748855921818113, -0.12942382559648902, 0.4182053779266413, -1.0290050208663875, -1.0866502068937574, -0.07612300902634334, -0.0708617241416436, -0.01952895284023773, 1.724406928133495, 0.5272040952331377, 0.23794143669407808, 0.07796386386294651, 0.75743457133906, -0.26904475754798246, -1.2768817294083492, 0.23010186832382717, -0.35909039002569887, 0.9823120394656594, 0.07722402578703225, -0.2369322753240051, -0.5881998274163716, -0.6474959193063962, -0.43346196502931267, 0.25267180315988735, 0.06537827612846023, 1.1919259371035644, -0.35617827585043155, -0.28294600651810625, -0.5755314948639417, 0.08112703808767849, -0.6780954427268185, -0.49897645061292295, 1.071827979557973, 1.0608109485167736, 0.312116288109884, 0.33795933741105366, 0.5944205152618424, 0.4998007667602794)"
"For $595, a company will transform a dead person or pet into smooth 'parting stones' that slip into your pocket","2020-10-10 12:21:00+00",0.12619047619047616,"https://www.businessinsider.com/instead-of-ashes-turn-loved-ones-remains-40-60-stones-2020-10","(15.150877611197277, 3.167098394803906, 2.3575738294480537, 5.01993744562491, 1.7850073302716587, -2.0064118545815184, -5.160608534179929, 3.06275444766543, 3.0098916409206327, 0.6829890979400254, 0.9886055933247752, -1.7458987129663803, 2.860503552776569, 0.6211902608730346, 0.8852115610413873, 1.1274809473276086, -1.946621396761226, 1.6164767966190108, 0.6139735556086918, 0.4823327891010577, 0.9591139716409379, -0.9753163458281868, -1.2574182187924499, -0.17487781631734672, -0.490798059440542, 0.7621795237883587, 0.45403463939535815, -0.8570807089458041, 0.8314320168373442, 1.0714679960096338, -0.8501281540704688, -1.8744374620546052, 0.48170565473127414, 1.011323669795915, 0.44661573500662755, -0.4468802463175236, 0.36037806294275754, 0.7882955770353304, -0.3194600164414364, -0.555611334052825, 0.38816786946031556, 0.9849526727104381, -0.9446596002186953, 0.29228331309640854, 0.9371409549178057, -1.629102435109872, 0.9966002038768926, 1.561010221763691, 0.21415791895811623, 0.11526829134170352, -0.45816404193278126, -0.2597801428608306, 0.5705939129005364, 0.6383367762202975, -0.15481445411506306, 1.2613725166846537, 0.4853140426289566, 0.8078916158616916, -1.5231939144167566, -1.2211233826964385, 0.7110109944546239, 0.8482641178764199, -0.75560338837897, 0.6251776983745693, -0.3015642635649207, -0.3587516006492234, 0.006915362620559029, 0.7473587586355158, 0.7650179590461288, 0.5787243836963093, 1.54639902609441, -0.42009248892993856, -0.3650570089275618, 0.2608511407870183, 0.11253136840061803, -0.8657936693096988, 0.22644369705757744, -0.7028488996299624, 0.37271839709512644, -0.41303501391341935, 0.48587027241065184, -0.478063031874428, -0.9210738673804726, 0.8408228390012087, -0.13231969317595896, 0.3362839848535576, 0.33158223806930165, 0.2484396320285188, 0.7472436460696925, 1.0720423528144796, -0.1725779998202676, 0.06313241360550503, -0.7785319224045657, 0.1775209474533487, -0.4859159615746405, -0.7934228641361659, 0.30396889048381565, -0.9727955022899263, 0.27824284144294215, 0.2734077368858242)"
"Why the stock market's sharp rally off March lows is even stronger than in seems, according to one Wall Street chief strategist","2020-10-10 12:30:00+00",0.09375,"https://www.businessinsider.com/stock-market-outlook-cyclicals-small-caps-driving-index-rally-strategist-2020-10","(14.979793629553647, 1.4679767877404566, 1.5722875449807634, 3.7833007700931054, 3.307537855470615, 7.189144085732634, -1.0136431771774923, -1.707257375334188, -0.26624371912334244, 2.7801368452155613, -1.1869497416311208, -1.4990321939990907, -0.9675353188789715, -0.6988069804169847, -2.471211375925752, -0.8663355785162218, -3.4003141093898313, 1.2294372781486826, 0.7621693660165754, 1.3374721745520919, -0.5057838038764273, -0.5772411490008361, 0.8815292169472565, -0.05490306819725416, 0.8449730660875202, 0.08685406319112718, -1.1189298646655481, -1.0345706439500957, -1.3360922055760514, -0.2272324840637179, 1.1306403671345235, 1.0053435318874895, 0.834033860890625, -1.9954995993212132, -0.10912143181360406, 0.8007881213700736, -0.4189568207792743, -1.039533885606117, 0.8497627494264257, 0.9284788524318723, -0.24523899709551178, -1.11649496957603, -0.23670888561977246, -0.2132774209567348, 0.2418767394082671, -0.3570786339297526, -0.43616341896544597, 0.5458349339633249, -0.5421231916706513, -0.34024176912820925, 0.27371721109162334, 0.048117650620007085, -1.237784519757557, -0.6237375449773503, -0.796710299256458, 0.64408896421198, -0.4598719656311251, 1.071017746202592, 0.01066196739416303, -0.21521090960940764, 0.9185178385998394, -0.10917100089405274, 0.016565180780266586, 0.27223513455848924, -0.5929976913507993, 0.03921444189319093, -0.4439159012116497, -0.10016411050647711, 0.13808793284653798, 0.4097841833367015, -0.15956584608910254, -0.006532168175839459, -0.6254401891087535, -0.4574016021632404, -0.7454626381484765, -0.045574820870503796, 0.3983143927759947, 0.08070296527163728, 0.16890661581451571, 0.21967374910783016, -0.291507381897999, -0.1721945516192429, -0.4556749163984172, 0.007255512567043043, 0.16979148240439648, 0.288990461783427, -0.6982016418950528, 0.013434845131086046, -0.06370655258509471, -0.2084726768087886, 0.17713715214946585, -0.5465903683363886, -0.6869490224154463, -0.3179244205462095, -0.46644642022412364, -0.04370079816480943, -0.06817091930151763, -0.33330797186272704, 0.44825884218860756, 0.3231542771707829)"
"'That product was cursed from the beginning' – the long, hard road to market for SoulCycle's 'Peloton killer'","2020-10-10 14:27:30+00",0.03166666666666666,"https://www.businessinsider.com/soulcycle-equinox-home-bike-peltoton-trump-fundraiser-2020-10","(15.588543535442366, -5.074223115873007, 3.9810486780091003, -2.195058591841309, -0.21977493173487908, 4.511301707381747, 2.382033695262871, 2.052483594064553, -0.2057030303908896, -0.3015886327258129, -1.1344578636289875, -0.16751976332309126, 0.7474986844281354, 1.3782461908386578, 0.5200554369313919, 0.9563387860632083, -0.24973710649934983, -2.893371135371342, 0.48361652445923164, -1.4357410100735504, -2.353793963220628, 0.7292423833293298, 2.067214776685733, -0.0777899804036562, 1.791385903593891, -0.9879652983272401, -1.3175593815411184, 1.1373956149375835, 2.4781323669252706, 0.7669033330516979, 0.8549836467526204, -1.1143903199095382, -1.0527112581270772, -0.21052285655319175, -0.4000271847206471, -0.21843095231442805, 0.8778400998511857, 0.25254236231224664, 1.203400432669675, -0.48719945788945906, 0.3259827588055642, 1.8910078772085326, -1.1983400831787407, 1.0284240339042303, -1.042247781272434, -0.9769165900864273, -0.3376584126302931, -0.5490149844128656, 1.5193140500612579, 0.42684563046113, -0.5481277039413425, 1.449646666518761, 0.302681003532907, -1.3154466564001368, 0.34056153327231864, -1.695797844775309, 1.4351547983979198, 0.18326800173835944, 0.15090103973201102, -0.617288655274556, 0.8177542385661591, -0.22187736301349942, -0.8027111990645965, 0.24714588368508958, 0.20448597097254606, -0.2196715132029593, 0.1681713787556931, -1.2782392542934078, 0.09018241301771412, -1.0381555742701571, 0.02168292653215817, 0.08831399636864429, -0.5768846873439701, -0.5986327819002298, -0.3851787176255298, -0.1940615109599334, -0.1893611930842577, 0.3357513716583131, -0.02137379947787099, -0.29146240849508737, 0.2685517892933097, -0.2907008365130741, 0.1928890934727549, 0.06860019649483484, -0.145452132996415, 0.09241377030353204, 0.670222232078084, 0.34220866573318687, 0.3096814612909633, -0.553709064060302, 0.28964653300557186, -0.20539109435817662, 0.28882553067225436, 0.22670039110050325, -0.13724146757624253, -0.28438009980465084, 0.1710259042330227, 0.5291579509367796, -0.4580226084032198, 0.25937389276136846)"
"Your Weekend Reading: Trump Is Running Out of Time to Catch Biden","2020-10-10 11:30:01+00",0,"https://www.bloomberg.com/news/newsletters/2020-10-10/your-weekend-reading-trump-is-running-out-of-time-to-catch-biden","(13.97709217053853, -3.491779210281506, 3.3808771548417997, 2.943541467600729, 2.3655339483520628, -0.33153081862199574, 4.387868918758118, -3.597911709750454, -4.42934392182171, 0.5209348269278566, 1.993500104851528, -1.0872855876212961, -0.2116599637549476, 2.9937742153676457, 1.81751023729701, -2.0878362380971, 1.4422324432009814, -1.636301449640766, 0.9639047082886035, -0.2541109193119192, 1.8672168971303278, -0.42100779021192414, 0.19614104218120165, -0.35114250454911156, -1.3939324873133212, 0.6657772489393052, -0.45217743494872475, -2.2043910398991207, 1.6994125595571024, 1.2898487253771895, 0.7639860057406024, -1.1689804326483604, -0.6558170995497754, 1.9389861926186645, -0.6367346348814968, 1.2080336737665696, 2.047544729617627, -0.8337863335381099, -0.7883283193747159, 1.716524567536585, -0.7978479959808922, 0.9083729106187914, -0.05278329636522806, 0.5075974125264132, 1.5251828507515421, -0.5529316498166099, -1.3939464610002084, -0.757546459613327, -1.197079488528147, -1.5764646160307167, -0.586529138589079, -1.4611162925868837, -0.0946968282534178, 0.7359786945995838, -0.018101756238065814, -0.24077597468845816, -0.5479372683827364, -0.010898582272955204, -0.13046418733280482, -1.6372175715805026, -0.21908938639513365, -0.9752083442181483, 1.1499900845491196, 0.02247437728074364, 0.36514945214909533, -1.2806320820861763, -0.32976419604435503, 0.33515058973550166, -0.1896440710290277, 0.18037790110604618, 0.9514646017975952, -0.22262297170497308, 1.5204943395594783, 1.4464609143632132, -0.7085138195574788, -0.17775746668315776, 0.7319686276102073, -0.10387471549882149, -0.18375112418620995, -1.6138735190073212, 0.5136930589160998, 0.20714093748607734, 0.7265111804548001, -0.03336899277340016, 0.1959359669104673, -0.6332287102865475, 1.1652245027846746, -0.641829731205674, -0.7892644140598208, -0.0685744590040912, 0.42063083620748193, -0.886975635775223, 0.899892480032731, 0.029713668597893955, -0.20102241793134032, 0.6054696557524751, 0.8572345076628998, 0.46348171391307535, 0.21821716887256087, 0.8489212804891604)"
"Binding Wounds by Opening Conversations","2020-10-10 13:50:05+00",0,"https://www.bloomberg.com/news/videos/2020-10-10/binding-wounds-by-opening-conversations-video","(5.428939729297372, -3.403090332515983, -4.558028305902184, 1.1069209786947287, -0.3897340762921872, 3.7258834155135507, 4.160680690423311, 0.24524440410941106, -0.19585901585759272, 2.0995314980131194, -1.2453517019306706, 1.102304523909649, 6.455985513563524, 2.0446642331947977, 0.5106225492767076, 0.09454295676053123, 0.22927079109809442, 0.05431176931833606, -1.473481857163381, -0.9993534547140706, -2.4155986440521273, -0.44528585292312123, -1.247794106699685, 1.4599408693549973, -0.04045337097864356, 0.7402329443729022, -1.565087543649054, -1.0140467332389593, 0.4638356879940171, 2.468169467552097, 0.33123630439702123, -0.9556327747353666, -0.018747652908110146, -1.4638529828816327, 1.3054809514764043, -1.579199283700228, 2.2777408074441317, -1.6050638134498094, -1.760604427156673, -0.6061710886236533, 0.5431501052230794, -0.48379732047565027, 1.512598172907253, -3.1511193040074614, -0.4854993796958249, 1.055291918225308, -0.5811929373845925, 0.36626918069053366, 0.23879222738837272, -0.31702228705312296, -0.0709938506348125, -1.259846759453887, 1.8353897798130925, -0.6113470265716032, -0.13420900472257224, 0.7555594543683483, 0.8431523160647325, -0.21064218850749988, -0.35861659767646137, 0.7559125165967933, 2.1346810054690804, -0.12993181620539265, 0.6886856568638802, 0.589184252408334, 2.357427901262604, 1.0652777792935249, 1.3672026924251757, -0.896592177659925, -0.198786650967536, -0.37616718807323074, 1.7476451362153393, 0.4070881327490614, -0.08364751451533739, 0.33240278917706106, -2.1879152200291423, -0.44013467021955294, 1.4470079830237788, -1.554178870203953, -0.4761451627582508, 0.8824100199835541, 1.1007513036159142, 0.6334095322073525, -0.15156748026178601, -0.8887581101663187, -1.5911750288890198, -0.3406239315371975, 1.1820263524016155, 0.16713925793716608, 0.6107356999813031, 0.5248024980351949, -0.6486246971263769, 0.6377959154503465, 0.01649705266769813, 0.45133193443621156, 0.12971595232902217, -0.36180177662919477, 0.604637329233595, 0.2412697560364397, 0.7016592102212827, -0.03518984235854514)"
"BlackRock's bond chief who oversees $2.3 trillion names 3 catalysts set to send stocks higher, and 3 attractive sectors to buy","2020-10-10 13:15:00+00",0.525,"https://www.businessinsider.com/stock-market-outlook-catalysts-gain-advice-buy-sectors-banks-blackrock-2020-10","(12.562898307870936, 6.901525029086871, 0.06645252079569436, 2.312924800480474, 1.4785693145103078, 3.6426636642658443, -3.099691740625259, -5.4081452629290165, 0.5979121376945682, 2.251512307258997, -0.14322387238766274, 0.7607079200852023, 0.21245779606217777, 4.181763209543315, 2.0881276268591327, 3.8636976855778826, 1.6040651604219809, 2.0859353644847833, 0.8768316822239892, 0.3066539342204094, -3.628272862238136, -0.1199074724041739, -2.434445486535407, 1.0702128425365336, 0.9619793131764605, -1.22203995572678, -2.1295026598358398, -0.5495869158523052, -0.7768686181602508, -1.7516554444505554, -0.3632640867625407, -0.6915295113417841, -0.06827071322172923, -0.14285006384423785, 1.280614580305217, 0.43469416365278424, 0.7508145341701443, -2.0351501320548513, -0.4382528406336831, -0.44290105872113117, -0.9511838819393761, 0.27858722087329907, 0.2452116829120336, -0.8555450809959895, 0.06695014416808942, 0.29979117430496227, 0.9472803468843496, 1.4347519574363452, 1.0502135996839423, 0.9543436557704605, -0.682040019230677, 1.480140624382633, -0.3690096596241126, -0.7937062358896161, -0.01638122057343483, -1.567400079752519, -1.8774608423398318, 0.42731998202617705, -0.5642987528901718, -1.01583239619121, 1.0161129477766333, 0.29442040193957, 0.24135299692858736, -0.05629292874172076, 0.4108618851755735, 0.9465154881437002, 0.38393087480381494, 0.8118817596044512, -0.28753387608371755, -0.24172686945788233, -1.3797817753004296, -0.41789315272940597, -0.43250046116544083, -0.012972903525274915, 0.2223526529340744, 0.09350313104940822, 0.4563731386771548, 0.29298512974240054, 0.6462637353323019, -0.7716291523661056, 0.40868390410177985, 0.32651366646655344, 0.4130860638642847, 0.080173936486619, -0.05644947254375668, 0.6137913771931507, -0.006198723355644087, -0.004038049115871523, -0.6761581696123488, -0.7928457490202363, 0.048885810917535744, -0.05650144874514074, -0.9133425102532298, 0.7711457080435429, -0.3292453120969645, 0.4324724330995404, 0.14501369744948403, -0.04907413825663409, 0.3563157095162696, 0.3753242335592629)"
"Studio space is a red-hot real estate play as demand for streaming content surges, and insiders say Brookfield could be the next big investor to pile in","2020-10-10 12:00:00+00",0.049999999999999996,"https://www.businessinsider.com/brookfield-talks-buy-stake-blackhall-studios-film-production-real-estate-2020-10","(14.419338713485418, 6.232657250251053, -1.4026068818492041, -0.17013813371426645, -1.366511553671574, 7.437007342984223, -0.37914371880879183, -1.6098782402421348, -0.15184879128369608, 1.6465181396820339, -2.4679405524317177, -0.4337910707459147, -0.6075525317934206, 1.7973067284068729, -0.38323092705938433, -3.097604429173744, 0.11017226535448255, 0.8359764108769439, -0.002632212856112204, 0.04463733342413473, 0.2815604916541026, -0.5613978034014506, 1.5203995461659474, -0.7810683793453297, -0.25809826519299184, -0.19596937135847023, 0.19619557620063333, -0.5760804539291007, -2.5666091455600455, 0.3104878906124847, -1.5843359260094032, -0.7480632570000615, 0.6802153971967874, -0.45094437991234737, -0.46761154774934677, -0.3547143772273913, -0.263964817947105, -2.390977431716844, 1.3448030595805553, -1.8398271622544047, -1.7658941453691799, 1.4063337194938383, 0.8281399520872798, 0.8644524952427992, -0.20660361583119796, -1.3776551269320458, 1.6400822722375392, 0.23564459308954339, -0.3125021123033399, -0.9895182553913885, 1.1639432376843644, -0.6387670046223302, -1.3986813063774954, 1.3285298497660767, 0.30669384890528467, -0.5949571116269667, 1.2387720237646036, 1.481182688968083, -0.06672041096625947, -0.4668809695613405, 0.0881566376365037, -0.14818989003368988, 0.2014997451552586, -1.013396792936145, 0.4439664341351619, 0.39957054860446484, 1.2851263566839402, -0.7558458478760397, -0.20741152418729214, 0.6590421164983684, -1.2898214566277355, 0.6883417199769255, -0.5990589487923361, 0.9160599172470634, -0.5641482601999191, -0.21866323963232848, -0.7092387531959667, 0.013712095944889063, -0.39477693609773024, 0.7172581850835025, -0.644503317474124, -0.6914209697869764, 0.9202246083872144, -0.5625306067345243, -0.07725378126451352, -0.29284001762373185, 1.1587892774215212, 0.5631168463792895, -0.0975401478082022, 0.6744177781669158, -0.07368633452735107, 0.49444356661823247, -0.22605365007450295, -0.21839501744689938, -0.05996779870471086, -0.2725374123330886, 0.3664674389198269, 0.2197184598021352, -0.18910809108942048, 0.10968991361074835)"
"Bob Dole says none of his Republican friends on the presidential debate commission support Trump","2020-10-10 14:07:00+00",0,"https://www.businessinsider.com/bob-dole-donald-trump-presidential-debate-commission-elections-2020-10","(16.096533873355867, -6.3703597082234324, -3.106545235453584, 0.7488441373138175, 5.045286241005255, -0.4418880054630488, 1.1984956942466887, -2.808690133771386, -0.3712379461398101, -4.091248664799971, -0.2892861388127094, 0.422355727296841, 0.15098294271883617, -0.39216053772728227, -1.4519185127244767, -0.19418168911910105, 1.348279523682051, -1.070877755085386, 0.7401890509948023, 1.806931915066429, -0.5894625231067465, 0.7878394660751465, -1.2201328216342016, -0.754181302358327, -0.5426247350994134, 0.7985056586502399, 0.07485826276742927, 0.7608667358355974, 0.33402503356778857, 0.4529422829075801, 0.5892079974982591, 0.2168391604878274, -1.5979391825836131, -0.7403806465742779, 0.22457260381888172, -1.1073607150535807, -1.05065079124122, 0.5168958531705276, -0.10094642581157154, -0.37904886643847924, -0.045334922861065635, 0.7135971313516497, -0.29334738119529746, -1.0124324230463388, -0.13830421807800725, -0.5298105278326712, -0.3910899179009981, -0.6611533121728091, 0.37304415693089976, -0.12222486549887324, -1.0496768071435196, 0.17306582082677863, 0.12786786837363312, 0.8804523038307952, -0.07867768429600513, -0.16419685308469853, -0.24305174598818818, 0.19519781528287836, -0.5459461618963048, 0.3905264163118262, -0.10255004359758702, 0.17146806935575123, -0.36170845602730706, -0.9472365581473083, 0.13313963432559428, -0.6931935881407683, 0.98452930957384, -0.11057224184616335, -0.21320001639759734, 0.12289303300221255, -0.5259713928006253, 0.12847077422908304, 0.14168985065751136, 0.3584246374785253, 0.4684805337531607, -0.015130284515941506, 0.03657053739878369, 0.07219028033873934, -0.6034702631093138, -0.4395518108384028, -0.0852531970086321, -0.07400159176634852, -0.16219933933313263, 0.04251658970884173, 0.3999111016095265, -0.8255615442188813, 0.16130778623703523, -0.4037157711594175, -0.4655263547116993, -0.21682884950193873, -0.7504671385198618, -0.37630442948554643, 0.4314615163963151, 0.5722202163492334, -0.15057000454260983, 0.18923424819580204, 0.4556101710735808, 0.5816966621689754, 0.03212100235060977, -0.04819289187908188)"
"PBOC Lowers Risk Reserves Ratio for FX Forwards Trading to Zero","2020-10-10 11:08:22+00",0,"https://www.bloomberg.com/news/articles/2020-10-10/pboc-lowers-risk-reserves-ratio-for-fx-forwards-trading-to-zero","(9.284541631745071, -1.4398557564191754, 2.1160231536799676, 10.445779689596101, 1.4210548755086592, -2.651719596234255, -1.943918254285983, 1.0523764454877393, -1.734665218710898, 1.848755649294153, 3.2378354501269477, -1.1213803503925015, 3.920348866212788, 1.9849139965599207, -0.5323965589881037, 1.2994567384845128, 1.2064322483031997, 3.4233122053971403, -0.71345710576857, -1.9775497932874884, 0.5659572104598856, 0.9599211724478053, 0.25747225608256297, 0.8883212034532338, 1.2319532442504588, -1.8655288153905907, 0.17674828438407852, -1.7445499719178943, 0.10346892839177357, 0.09068052165769738, 1.0626217245599543, -2.2579249068109783, 0.247711505959655, 0.42910809337141886, 0.815267657208272, -1.7950835755377312, -1.2845238106382806, -0.5457061273512468, -0.4253123145746209, 1.0161526977632391, 0.669108200001383, -1.064487300756591, 1.263284377891083, -1.079382389035937, -0.7053558009932581, 0.3500868563768499, 2.195531788037041, -0.7082231544129617, -1.260379282489529, -1.5616616354490023, -0.6412981191587883, 1.5191775174002913, 0.8486469543962969, 1.2396357641679634, -0.4158972261780364, -0.5799748612106526, -0.04579253800970423, -0.05248708643078942, -0.5375868787140342, 0.06161145911277244, 1.81947899145816, -0.01115956875110101, 0.057032303158770725, -0.360025895964448, 0.7222238729218889, -0.44676317289185297, -0.3259639078883601, -0.22652293286714095, 0.08073774257811883, -0.13606652595060648, 1.0275997291332095, 0.298172820223622, -0.15150271990683375, 0.4634675295442029, 0.23787538633353655, -0.3627748178332362, 0.2615804676740427, -0.034337726046137024, -0.7293800458325517, -1.0843840576511665, -0.6983234142881947, -0.35799832990059216, 0.2843384971793522, 0.10734113116806343, 0.13862815421019953, -0.642119015371617, -0.26993406671852477, 0.7556940699749026, 0.07685472647798258, -0.15610064886398384, -1.0992197608922287, -0.4935507720493473, -0.8951167079892626, -0.19148858746728237, -0.2802082187124059, 0.21985792634535878, -0.2813064430392025, -0.22919096224555302, 0.30751538447304466, 0.5098678694101758)"
"Strict Facebook NDAs reveal how the company bars some of its ad agencies from speaking about it and even confirming public information","2020-10-10 15:03:17+00",0,"https://www.businessinsider.com/strict-ndas-reveal-how-facebook-controls-messaging-2020-10","(15.687325802698647, -3.932966096697403, 0.2559302696982404, 3.3796469703122916, -0.13551826846909218, 1.8978244529775292, -0.889862311196244, 3.2618531961650756, 0.3466529206279597, -4.272129342131947, 3.742575845681423, -0.7169953309012103, 0.31801999664048236, 3.1845304888428916, -1.174247323231073, 2.3420005954541354, -0.0052284382342477065, -2.154010011043619, 2.6049890506383058, 2.331880987272421, 1.0245194101813653, 3.4900808401758683, -1.147542430734224, 0.2980948027379039, -1.4105048571072458, -1.0448836548434357, -0.562313765460651, -1.4490655212179473, -3.206972959224585, -0.43799568072925754, 1.0017326018415946, -0.5799875657108549, -0.9103114455207612, 0.06497909135933486, 0.6671285847701335, -0.22898009598047614, 0.3598202604997049, 2.122734125784674, -1.7582119092814665, -0.21800479502554754, 0.48258562656165216, -1.047014155984895, -0.21663586054639944, -0.45659877481960087, 0.5470963143888739, -0.6003560213206022, -0.028689858654877665, -0.943712337531978, -0.8384502436528902, 1.5907334944968916, 0.23259326983815093, 0.7240427604715421, -0.7864246697884594, -0.4859622777775152, 0.40145446170073656, -0.20381233391857836, -0.24302713422621047, -0.40609642644202976, -0.5720660764830846, -1.1680573688369353, 1.5728058846599062, -0.7879727962844311, 1.0081382173389095, 0.13630517867727615, 0.7758332908533268, -1.2817992491594965, -0.1556839592643688, 0.4238676999625093, -0.6012102573261509, 0.43072686383446823, 0.4342317310902271, 0.2843485534043507, -0.09972607462439237, 0.10283236178810565, 0.15288034148995266, 0.08429520131889492, -0.20941084582658495, -0.30294883783867776, 0.10867690369696059, 0.4010561211068476, -0.09392358973989673, -0.07852107399634883, 0.11540401471045228, -0.13247911920606464, 0.4334078915375946, 0.4167286605682717, -0.8901335113892411, -0.10570379452762388, -0.6048560689039855, -0.03883709472967578, 0.6483003928282549, -0.3489124362906718, 0.07366930328742768, -0.47558923840240835, 0.2314912907579095, -0.16200969277218336, 0.32104799086470365, -0.8635946174394477, -0.2894395148991434, 0.5127108142120189)"
"Dollar General is targeting younger, more affluent customers with Popshelf. Its chief marketing officer explains why she isn't worried about launching a new concept during the pandemic.","2020-10-10 12:45:00+00",0.18227272727272725,"https://www.businessinsider.com/dollar-generals-new-popshelf-concept-targets-young-suburbanites-2020-10","(15.94521641280492, 0.6864276878052012, -1.7814192187606661, 4.496468219232304, 0.11603217339020133, 2.0612209237452532, -1.7470287246489726, 3.2776479279496407, -0.2402835473950014, -4.259559434730989, -0.7864110036058779, -0.6635247890262732, -2.3288071008656903, -2.0042660507531584, -2.4377265991727604, 0.04202297472412053, -1.18405914147456, 1.978465341707789, 0.05531202686318484, -0.5400504511695777, 0.44190188185143825, -0.5241582751931821, 1.1053053676990776, 0.8086951751710393, 2.320638516230003, 0.6940202029631213, -0.042726062395646414, 0.5205921186212237, -1.5273908567040688, -1.6215416114161307, 0.1226189949668251, 1.0977112939801088, 2.627077291036801, -0.24953605797794062, 0.23409915202419673, -0.6037055781587282, -0.34816096492395043, -0.047253020341755686, -0.3994750969404813, -0.07900623088221974, -0.06844385479785725, 0.5190244201725185, 0.47775905829719223, 0.6875232581825212, 2.250626257795992, -0.16699555318657308, -0.20507266408642497, 0.4808083079433824, 1.2011652122087844, 0.08602063365171025, -0.7512483626579927, 0.6054178344823993, 0.11804746351135054, -0.6072945603729579, -0.8918198129216386, -1.1490818248129009, -0.21444877748817512, 1.2359761032048806, -0.5711349925236654, 0.30776401379777985, -0.5906486085975001, -0.7343136902938069, 1.4189644619787258, 0.24526344040801346, 0.9238538544851965, 0.6954599953419929, 0.08386386114683214, 0.1599770347666608, 0.0994042438765742, 0.4632396146987726, -0.17533608596963993, 0.033715327061653144, 0.14974784611193293, 0.2031434787662838, 0.08746383172182332, 0.29819585615506694, 0.26624219979636154, 0.08024892391892408, 0.5934417300175352, -0.18252085334586154, -1.0786809339588654, -0.9456599274120109, -0.810650156831499, 0.03546699172013977, 0.5095334504499432, 0.05495576598254864, -0.7738322750819213, -0.057601154252171896, -0.4375804961054196, -0.6173614262525899, 0.32336996613322233, -0.27652333957286346, -0.0867070301050158, -0.03519872355588442, -0.12437389986225886, -0.47450836506266286, -0.8118030974618824, -0.5763068094747779, -0.4592632770652307, 0.6433816827029197)"
